"Shift ID","Shift created on","Shift confirmed by worker at",start_time,end_time,updated_at,business_id,"Worker ID","Worker Onboarded on","Worker Date of Birth",shift_created_updated_time,shift_confirmed_updated_time,start_updated_time,end_updated_time
11533,2021-03-23T02:30:19.100411,2021-03-23T02:36:49,2021-03-24T02:34:51,2021-03-24T11:05:39,2021-03-24T11:05:39.490469,57,1477,2021-03-22T08:53:55.363755,,"2021-03-23 08:00:19.100411","2021-03-23 08:06:49","2021-03-24 08:04:51","2021-03-24 16:35:39"
11534,2021-03-23T02:30:19.595097,2021-03-24T01:44:07,2021-03-24T02:34:59,2021-03-24T11:06:54,2021-03-24T11:06:54.987893,57,1526,2021-03-22T08:53:56.974284,,"2021-03-23 08:00:19.595097","2021-03-24 07:14:07","2021-03-24 08:04:59","2021-03-24 16:36:54"
11535,2021-03-23T02:30:17.03219,2021-03-24T02:34:56,2021-03-24T02:35:06,2021-03-24T11:04:57,2021-03-24T11:04:57.926207,57,1293,2021-03-22T06:45:12.949328,,"2021-03-23 08:00:17.032190","2021-03-24 08:04:56","2021-03-24 08:05:06","2021-03-24 16:34:57"
11536,2021-03-23T02:30:19.644538,2021-03-24T01:31:32,2021-03-24T02:35:11,2021-03-24T11:06:39,2021-03-24T11:06:39.337239,57,1529,2021-03-22T08:53:57.058486,,"2021-03-23 08:00:19.644538","2021-03-24 07:01:32","2021-03-24 08:05:11","2021-03-24 16:36:39"
11537,2021-03-23T02:30:19.571121,,2021-03-24T02:35:14,2021-03-24T11:00:00,2021-03-24T21:00:08.958729,57,1525,2021-03-22T08:53:56.945052,,"2021-03-23 08:00:19.571121",NULL,"2021-03-24 08:05:14","2021-03-24 16:30:00"
11538,2021-03-23T02:30:20.622414,2021-03-23T07:39:01,2021-03-24T02:35:15,2021-03-24T11:07:54,2021-03-24T11:07:54.916345,57,1595,2021-03-22T08:53:59.288845,,"2021-03-23 08:00:20.622414","2021-03-23 13:09:01","2021-03-24 08:05:15","2021-03-24 16:37:54"
11539,2021-03-23T02:30:11.781126,2021-03-23T14:30:49,2021-03-24T02:35:27,2021-03-24T14:36:03,2021-03-24T14:36:03.438992,50,771,2021-02-25T05:37:03.969871,,"2021-03-23 08:00:11.781126","2021-03-23 20:00:49","2021-03-24 08:05:27","2021-03-24 20:06:03"
11540,2021-03-23T02:30:11.080101,,2021-03-24T02:35:32,2021-03-24T14:34:24,2021-03-24T14:34:24.426828,50,732,2021-02-25T05:37:02.748089,,"2021-03-23 08:00:11.080101",NULL,"2021-03-24 08:05:32","2021-03-24 20:04:24"
11541,2021-03-23T03:30:09.123654,2021-03-24T02:35:29,2021-03-24T02:35:35,2021-03-24T12:59:55,2021-03-24T12:59:55.501504,46,394,2021-02-01T09:31:38.342556,,"2021-03-23 09:00:09.123654","2021-03-24 08:05:29","2021-03-24 08:05:35","2021-03-24 18:29:55"
11542,2021-03-23T02:30:16.951951,2021-03-24T01:31:34,2021-03-24T02:35:39,2021-03-24T13:20:02,2021-03-24T13:20:02.819448,57,1290,2021-03-22T06:45:12.854696,,"2021-03-23 08:00:16.951951","2021-03-24 07:01:34","2021-03-24 08:05:39","2021-03-24 18:50:02"
11543,2021-03-23T02:30:20.343365,2021-03-24T01:33:40,2021-03-24T02:35:47,2021-03-24T11:03:52,2021-03-24T11:03:52.007886,57,1556,2021-03-22T08:53:57.860971,,"2021-03-23 08:00:20.343365","2021-03-24 07:03:40","2021-03-24 08:05:47","2021-03-24 16:33:52"
11544,2021-03-23T02:30:20.373814,,2021-03-24T02:35:52,2021-03-24T11:00:00,2021-03-24T21:00:09.07904,57,1559,2021-03-22T08:53:57.972352,,"2021-03-23 08:00:20.373814",NULL,"2021-03-24 08:05:52","2021-03-24 16:30:00"
11545,2021-03-23T02:30:16.840094,2021-03-23T03:09:42,2021-03-24T02:35:55,2021-03-24T11:08:05,2021-03-24T11:08:05.985338,57,1286,2021-03-22T06:42:52.353119,,"2021-03-23 08:00:16.840094","2021-03-23 08:39:42","2021-03-24 08:05:55","2021-03-24 16:38:05"
11546,2021-03-23T02:30:16.979083,2021-03-24T02:35:47,2021-03-24T02:35:59,2021-03-24T11:06:49,2021-03-24T11:06:49.390266,57,1291,2021-03-22T06:45:12.888819,,"2021-03-23 08:00:16.979083","2021-03-24 08:05:47","2021-03-24 08:05:59","2021-03-24 16:36:49"
11547,2021-03-23T02:30:13.398441,,2021-03-24T02:35:59,2021-03-24T14:31:17,2021-03-24T14:31:17.456599,50,864,2021-02-25T11:42:58.624013,,"2021-03-23 08:00:13.398441",NULL,"2021-03-24 08:05:59","2021-03-24 20:01:17"
11548,2021-03-23T02:30:17.063682,2021-03-23T08:47:27,2021-03-24T02:36:01,2021-03-24T11:08:55,2021-03-24T11:08:55.987735,57,1294,2021-03-22T06:45:12.97892,,"2021-03-23 08:00:17.063682","2021-03-23 14:17:27","2021-03-24 08:06:01","2021-03-24 16:38:55"
11549,2021-03-23T02:30:12.72462,,2021-03-24T02:36:05,2021-03-24T14:49:23,2021-03-24T14:49:23.856427,50,820,2021-02-25T05:37:05.509854,,"2021-03-23 08:00:12.724620",NULL,"2021-03-24 08:06:05","2021-03-24 20:19:23"
11550,2021-03-23T02:30:19.719441,,2021-03-24T02:36:32,2021-03-24T11:00:00,2021-03-24T21:00:09.039668,57,1532,2021-03-22T08:53:57.146835,,"2021-03-23 08:00:19.719441",NULL,"2021-03-24 08:06:32","2021-03-24 16:30:00"
11551,2021-03-23T02:30:19.497717,,2021-03-24T02:36:33,2021-03-24T11:04:13,2021-03-24T11:04:13.768701,57,1522,2021-03-22T08:53:56.857888,,"2021-03-23 08:00:19.497717",NULL,"2021-03-24 08:06:33","2021-03-24 16:34:13"
11552,2021-03-23T02:30:20.200363,2021-03-24T01:32:37,2021-03-24T02:36:43,2021-03-24T11:04:26,2021-03-24T11:04:26.956084,57,1550,2021-03-22T08:53:57.694097,,"2021-03-23 08:00:20.200363","2021-03-24 07:02:37","2021-03-24 08:06:43","2021-03-24 16:34:26"
11553,2021-03-23T02:30:20.176464,2021-03-24T01:30:56,2021-03-24T02:36:47,2021-03-24T11:04:01,2021-03-24T11:04:01.83792,57,1549,2021-03-22T08:53:57.663858,,"2021-03-23 08:00:20.176464","2021-03-24 07:00:56","2021-03-24 08:06:47","2021-03-24 16:34:01"
11554,2021-03-23T02:30:19.671987,,2021-03-24T02:36:55,2021-03-24T11:00:00,2021-03-24T21:00:08.998461,57,1530,2021-03-22T08:53:57.089418,,"2021-03-23 08:00:19.671987",NULL,"2021-03-24 08:06:55","2021-03-24 16:30:00"
11555,2021-03-23T02:30:20.127501,2021-03-23T07:23:59,2021-03-24T02:37:10,2021-03-24T11:05:34,2021-03-24T11:05:34.841359,57,1547,2021-03-22T08:53:57.609183,,"2021-03-23 08:00:20.127501","2021-03-23 12:53:59","2021-03-24 08:07:10","2021-03-24 16:35:34"
11556,2021-03-23T02:30:19.357805,,2021-03-24T02:37:11,2021-03-24T11:09:01,2021-03-24T11:09:01.960716,57,1516,2021-03-22T08:53:56.686038,,"2021-03-23 08:00:19.357805",NULL,"2021-03-24 08:07:11","2021-03-24 16:39:01"
11557,2021-03-23T02:30:19.473006,,2021-03-24T02:37:40,2021-03-24T11:10:52,2021-03-24T11:10:52.326168,57,1521,2021-03-22T08:53:56.828835,,"2021-03-23 08:00:19.473006",NULL,"2021-03-24 08:07:40","2021-03-24 16:40:52"
11558,2021-03-23T02:30:20.101393,2021-03-24T01:37:16,2021-03-24T02:37:45,2021-03-24T11:06:35,2021-03-24T11:06:35.375553,57,1546,2021-03-22T08:53:57.581597,,"2021-03-23 08:00:20.101393","2021-03-24 07:07:16","2021-03-24 08:07:45","2021-03-24 16:36:35"
11559,2021-03-23T02:30:16.867299,2021-03-23T02:43:50,2021-03-24T02:37:47,2021-03-24T11:07:25,2021-03-24T11:07:25.74166,57,1287,2021-03-22T06:42:52.384585,,"2021-03-23 08:00:16.867299","2021-03-23 08:13:50","2021-03-24 08:07:47","2021-03-24 16:37:25"
11560,2021-03-23T02:30:17.742342,2021-03-23T11:10:40,2021-03-24T02:37:54,2021-03-24T11:04:41,2021-03-24T11:04:41.17563,57,1362,2021-03-22T08:53:51.55618,,"2021-03-23 08:00:17.742342","2021-03-23 16:40:40","2021-03-24 08:07:54","2021-03-24 16:34:41"
11561,2021-03-23T02:30:18.376699,2021-03-23T06:54:13,2021-03-24T02:38:01,2021-03-24T11:05:52,2021-03-24T11:05:52.978131,57,1408,2021-03-22T08:53:53.126365,,"2021-03-23 08:00:18.376699","2021-03-23 12:24:13","2021-03-24 08:08:01","2021-03-24 16:35:52"
11562,2021-03-23T02:30:18.857998,2021-03-23T05:38:04,2021-03-24T02:38:08,2021-03-24T11:11:32,2021-03-24T11:11:32.530443,57,1439,2021-03-22T08:53:54.113543,,"2021-03-23 08:00:18.857998","2021-03-23 11:08:04","2021-03-24 08:08:08","2021-03-24 16:41:32"
11563,2021-03-23T02:30:20.055051,2021-03-23T07:39:18,2021-03-24T02:38:13,2021-03-24T11:21:46,2021-03-24T11:21:46.106091,57,1544,2021-03-22T08:53:57.52261,,"2021-03-23 08:00:20.055051","2021-03-23 13:09:18","2021-03-24 08:08:13","2021-03-24 16:51:46"
11564,2021-03-24T02:38:39.627018,2021-03-24T02:38:39,2021-03-24T02:38:39,2021-03-24T14:44:26,2021-03-24T14:44:26.260009,47,487,2021-02-05T10:59:01.582131,,"2021-03-24 08:08:39.627018","2021-03-24 08:08:39","2021-03-24 08:08:39","2021-03-24 20:14:26"
11565,2021-03-23T02:30:20.227733,,2021-03-24T02:39:24,2021-03-24T11:05:31,2021-03-24T11:05:31.553723,57,1551,2021-03-22T08:53:57.720671,,"2021-03-23 08:00:20.227733",NULL,"2021-03-24 08:09:24","2021-03-24 16:35:31"
11566,2021-03-23T02:30:16.703371,2021-03-24T01:31:00,2021-03-24T02:40:04,2021-03-24T11:24:53,2021-03-24T11:24:53.431208,57,1283,2021-03-22T06:42:52.251411,,"2021-03-23 08:00:16.703371","2021-03-24 07:01:00","2021-03-24 08:10:04","2021-03-24 16:54:53"
11567,2021-03-23T02:30:19.884604,2021-03-23T08:35:06,2021-03-24T02:40:15,2021-03-24T11:24:49,2021-03-24T11:24:49.336202,57,1539,2021-03-22T08:53:57.374599,,"2021-03-23 08:00:19.884604","2021-03-23 14:05:06","2021-03-24 08:10:15","2021-03-24 16:54:49"
11568,2021-03-23T02:30:16.894823,2021-03-24T02:40:37,2021-03-24T02:40:37,2021-03-24T11:18:48,2021-03-24T11:18:48.305746,57,1288,2021-03-22T06:42:52.414012,,"2021-03-23 08:00:16.894823","2021-03-24 08:10:37","2021-03-24 08:10:37","2021-03-24 16:48:48"
11569,2021-03-23T02:30:16.733767,2021-03-23T02:53:01,2021-03-24T02:40:53,2021-03-24T09:11:19,2021-03-24T09:11:19.54537,57,1284,2021-03-22T06:42:52.28013,,"2021-03-23 08:00:16.733767","2021-03-23 08:23:01","2021-03-24 08:10:53","2021-03-24 14:41:19"
11570,2021-03-23T02:30:12.866431,2021-03-23T16:30:30,2021-03-24T02:49:32,2021-03-24T16:31:08,2021-03-24T16:31:08.941023,50,834,2021-02-25T05:37:06.105756,,"2021-03-23 08:00:12.866431","2021-03-23 22:00:30","2021-03-24 08:19:32","2021-03-24 22:01:08"
11571,2021-03-23T02:30:16.923369,2021-03-23T02:44:04,2021-03-24T03:01:18,2021-03-24T11:08:48,2021-03-24T11:08:48.520247,57,1289,2021-03-22T06:42:52.473351,,"2021-03-23 08:00:16.923369","2021-03-23 08:14:04","2021-03-24 08:31:18","2021-03-24 16:38:48"
11572,2021-03-24T03:09:27.896012,2021-03-24T03:09:27,2021-03-24T03:09:27,2021-03-24T15:49:36,2021-03-24T15:49:36.759642,43,401,2021-02-02T03:40:03.060766,1984-04-04T18:30:00,"2021-03-24 08:39:27.896012","2021-03-24 08:39:27","2021-03-24 08:39:27","2021-03-24 21:19:36"
11573,2021-03-23T04:30:12.451848,,2021-03-24T03:15:29,2021-03-24T15:55:54,2021-03-24T15:55:54.577823,50,819,2021-02-25T05:37:05.467258,,"2021-03-23 10:00:12.451848",NULL,"2021-03-24 08:45:29","2021-03-24 21:25:54"
11574,2021-03-23T03:30:08.961691,2021-03-24T03:15:25,2021-03-24T03:16:39,2021-03-24T12:27:01,2021-03-24T12:27:01.792578,46,390,2021-02-01T09:21:49.280828,,"2021-03-23 09:00:08.961691","2021-03-24 08:45:25","2021-03-24 08:46:39","2021-03-24 17:57:01"
11575,2021-03-23T03:37:40.589835,2021-03-23T08:53:35,2021-03-24T03:17:00,2021-03-24T15:33:55,2021-03-24T15:33:55.334455,46,1605,2021-03-23T03:37:40.536768,,"2021-03-23 09:07:40.589835","2021-03-23 14:23:35","2021-03-24 08:47:00","2021-03-24 21:03:55"
11575,2021-03-23T03:37:40.589835,2021-03-23T08:53:35,2021-03-24T03:17:00,2021-03-24T15:33:55,2021-03-24T15:33:55.334455,46,1605,2021-03-23T03:37:40.536768,,"2021-03-23 09:07:40.589835","2021-03-23 14:23:35","2021-03-24 08:47:00","2021-03-24 21:03:55"
11576,2021-03-23T03:30:14.806477,2021-03-23T15:32:28,2021-03-24T03:17:43,2021-03-24T15:32:12,2021-03-24T15:32:12.969772,46,896,2021-03-06T03:27:59.537304,,"2021-03-23 09:00:14.806477","2021-03-23 21:02:28","2021-03-24 08:47:43","2021-03-24 21:02:12"
11577,2021-03-23T03:30:14.453562,,2021-03-24T03:19:32,2021-03-24T15:32:33,2021-03-24T15:32:33.581831,46,879,2021-03-03T03:20:49.010108,,"2021-03-23 09:00:14.453562",NULL,"2021-03-24 08:49:32","2021-03-24 21:02:33"
11578,2021-03-23T03:30:15.437298,2021-03-23T15:34:16,2021-03-24T03:19:48,2021-03-24T15:33:26,2021-03-24T15:33:26.936334,46,929,2021-03-10T03:36:18.971207,,"2021-03-23 09:00:15.437298","2021-03-23 21:04:16","2021-03-24 08:49:48","2021-03-24 21:03:26"
11578,2021-03-23T03:30:15.437298,2021-03-23T15:34:16,2021-03-24T03:19:48,2021-03-24T15:33:26,2021-03-24T15:33:26.936334,46,929,2021-03-10T03:36:18.971207,,"2021-03-23 09:00:15.437298","2021-03-23 21:04:16","2021-03-24 08:49:48","2021-03-24 21:03:26"
11579,2021-03-23T04:30:12.269437,,2021-03-24T03:19:58,2021-03-24T15:55:43,2021-03-24T15:55:43.166016,50,812,2021-02-25T05:37:05.234624,,"2021-03-23 10:00:12.269437",NULL,"2021-03-24 08:49:58","2021-03-24 21:25:43"
11580,2021-03-23T03:30:15.513483,2021-03-23T15:33:30,2021-03-24T03:20:04,2021-03-24T15:32:54,2021-03-24T15:32:54.208604,46,932,2021-03-10T03:41:33.155275,,"2021-03-23 09:00:15.513483","2021-03-23 21:03:30","2021-03-24 08:50:04","2021-03-24 21:02:54"
11581,2021-03-23T03:30:14.330793,,2021-03-24T03:20:53,2021-03-24T15:32:27,2021-03-24T15:32:27.771018,46,874,2021-03-01T08:53:54.866405,,"2021-03-23 09:00:14.330793",NULL,"2021-03-24 08:50:53","2021-03-24 21:02:27"
11581,2021-03-23T03:30:14.330793,,2021-03-24T03:20:53,2021-03-24T15:32:27,2021-03-24T15:32:27.771018,46,874,2021-03-01T08:53:54.866405,,"2021-03-23 09:00:14.330793",NULL,"2021-03-24 08:50:53","2021-03-24 21:02:27"
11582,2021-03-23T03:30:15.666578,2021-03-23T15:33:15,2021-03-24T03:21:11,2021-03-24T15:32:42,2021-03-24T15:32:42.705117,46,943,2021-03-11T03:24:45.748667,,"2021-03-23 09:00:15.666578","2021-03-23 21:03:15","2021-03-24 08:51:11","2021-03-24 21:02:42"
11583,2021-03-23T03:30:14.130608,2021-03-23T15:34:38,2021-03-24T03:21:35,2021-03-24T15:33:23,2021-03-24T15:33:23.131361,46,871,2021-03-01T04:46:17.41786,,"2021-03-23 09:00:14.130608","2021-03-23 21:04:38","2021-03-24 08:51:35","2021-03-24 21:03:23"
11584,2021-03-23T03:30:15.304691,2021-03-23T15:34:28,2021-03-24T03:21:46,2021-03-24T04:05:45,2021-03-24T04:05:45.29427,46,923,2021-03-09T03:21:32.112641,,"2021-03-23 09:00:15.304691","2021-03-23 21:04:28","2021-03-24 08:51:46","2021-03-24 09:35:45"
11585,2021-03-23T03:30:13.144973,2021-03-23T15:33:36,2021-03-24T03:21:55,2021-03-24T15:30:00,2021-03-25T02:00:08.561776,46,600,2021-02-15T09:29:01.095472,,"2021-03-23 09:00:13.144973","2021-03-23 21:03:36","2021-03-24 08:51:55","2021-03-24 21:00:00"
11585,2021-03-23T03:30:13.144973,2021-03-23T15:33:36,2021-03-24T03:21:55,2021-03-24T15:30:00,2021-03-25T02:00:08.561776,46,600,2021-02-15T09:29:01.095472,,"2021-03-23 09:00:13.144973","2021-03-23 21:03:36","2021-03-24 08:51:55","2021-03-24 21:00:00"
11586,2021-03-23T03:30:15.64173,2021-03-23T15:33:43,2021-03-24T03:22:18,2021-03-24T15:33:16,2021-03-24T15:33:16.518207,46,942,2021-03-11T03:23:46.828717,,"2021-03-23 09:00:15.641730","2021-03-23 21:03:43","2021-03-24 08:52:18","2021-03-24 21:03:16"
11587,2021-03-23T03:30:15.616822,2021-03-23T15:32:54,2021-03-24T03:22:34,2021-03-24T15:33:32,2021-03-24T15:33:32.170539,46,940,2021-03-10T15:18:29.790316,,"2021-03-23 09:00:15.616822","2021-03-23 21:02:54","2021-03-24 08:52:34","2021-03-24 21:03:32"
11587,2021-03-23T03:30:15.616822,2021-03-23T15:32:54,2021-03-24T03:22:34,2021-03-24T15:33:32,2021-03-24T15:33:32.170539,46,940,2021-03-10T15:18:29.790316,,"2021-03-23 09:00:15.616822","2021-03-23 21:02:54","2021-03-24 08:52:34","2021-03-24 21:03:32"
11588,2021-03-23T03:30:15.69078,2021-03-23T15:35:50,2021-03-24T03:22:48,2021-03-24T15:30:00,2021-03-25T02:00:08.775021,46,941,2021-03-10T15:19:51.479231,,"2021-03-23 09:00:15.690780","2021-03-23 21:05:50","2021-03-24 08:52:48","2021-03-24 21:00:00"
11588,2021-03-23T03:30:15.69078,2021-03-23T15:35:50,2021-03-24T03:22:48,2021-03-24T15:30:00,2021-03-25T02:00:08.775021,46,941,2021-03-10T15:19:51.479231,,"2021-03-23 09:00:15.690780","2021-03-23 21:05:50","2021-03-24 08:52:48","2021-03-24 21:00:00"
11589,2021-03-23T02:30:17.006854,2021-03-23T09:16:53,2021-03-24T03:23:34,2021-03-24T11:04:49,2021-03-24T11:04:49.054969,57,1292,2021-03-22T06:45:12.920392,,"2021-03-23 08:00:17.006854","2021-03-23 14:46:53","2021-03-24 08:53:34","2021-03-24 16:34:49"
11590,2021-03-23T03:30:16.82936,,2021-03-24T03:24:08,2021-03-24T15:54:56,2021-03-24T15:54:56.212379,50,1165,2021-03-15T06:35:56.072292,,"2021-03-23 09:00:16.829360",NULL,"2021-03-24 08:54:08","2021-03-24 21:24:56"
11591,2021-03-23T03:30:08.883194,2021-03-24T03:24:08,2021-03-24T03:24:26,2021-03-24T09:21:33,2021-03-24T09:21:33.485499,46,388,2021-02-01T09:19:33.293195,,"2021-03-23 09:00:08.883194","2021-03-24 08:54:08","2021-03-24 08:54:26","2021-03-24 14:51:33"
11592,2021-03-23T03:30:13.319582,2021-03-23T03:30:13,2021-03-24T03:25:02,2021-03-24T15:33:09,2021-03-24T15:33:09.544732,46,726,2021-02-25T03:50:04.984614,,"2021-03-23 09:00:13.319582","2021-03-23 09:00:13","2021-03-24 08:55:02","2021-03-24 21:03:09"
11593,2021-03-24T03:26:55.903014,2021-03-24T03:26:55,2021-03-24T03:26:55,2021-03-24T15:29:56,2021-03-24T15:29:56.479604,50,763,2021-02-25T05:37:03.698596,,"2021-03-24 08:56:55.903014","2021-03-24 08:56:55","2021-03-24 08:56:55","2021-03-24 20:59:56"
11594,2021-03-23T02:30:13.481037,2021-03-23T02:30:13,2021-03-24T03:27:04,2021-03-24T14:30:00,2021-03-25T01:00:09.034072,50,872,2021-03-01T04:55:13.246048,,"2021-03-23 08:00:13.481037","2021-03-23 08:00:13","2021-03-24 08:57:04","2021-03-24 20:00:00"
11595,2021-03-24T03:27:08.926979,2021-03-24T03:27:08,2021-03-24T03:27:08,2021-03-24T15:36:26,2021-03-24T15:36:26.395741,50,755,2021-02-25T05:37:03.463358,,"2021-03-24 08:57:08.926979","2021-03-24 08:57:08","2021-03-24 08:57:08","2021-03-24 21:06:26"
11596,2021-03-23T03:30:14.831119,2021-03-23T03:30:14,2021-03-24T03:28:35,2021-03-24T15:32:21,2021-03-24T15:32:21.400944,46,897,2021-03-06T03:29:59.393984,,"2021-03-23 09:00:14.831119","2021-03-23 09:00:14","2021-03-24 08:58:35","2021-03-24 21:02:21"
11597,2021-03-23T03:30:15.715906,2021-03-24T02:10:14,2021-03-24T03:28:42,2021-03-24T15:32:37,2021-03-24T15:32:37.183813,46,944,2021-03-11T03:29:00.409072,,"2021-03-23 09:00:15.715906","2021-03-24 07:40:14","2021-03-24 08:58:42","2021-03-24 21:02:37"
11598,2021-03-23T03:30:17.527493,2021-03-23T03:30:17,2021-03-24T03:29:09,2021-03-24T12:30:00,2021-03-24T23:00:09.052871,56,1231,2021-03-20T03:11:54.180371,,"2021-03-23 09:00:17.527493","2021-03-23 09:00:17","2021-03-24 08:59:09","2021-03-24 18:00:00"
11599,2021-03-23T03:30:10.480966,2021-03-23T03:30:10,2021-03-24T03:29:51,2021-03-24T11:30:00,2021-03-24T22:00:09.331786,47,485,2021-02-05T10:57:36.750883,,"2021-03-23 09:00:10.480966","2021-03-23 09:00:10","2021-03-24 08:59:51","2021-03-24 17:00:00"
11600,2021-03-23T03:30:17.099762,,2021-03-24T03:29:54,2021-03-24T12:30:00,2021-03-24T23:00:09.014768,56,1173,2021-03-16T03:21:48.512547,,"2021-03-23 09:00:17.099762",NULL,"2021-03-24 08:59:54","2021-03-24 18:00:00"
11601,2021-03-23T03:30:17.056998,2021-03-23T03:30:17,2021-03-24T03:30:11,2021-03-24T12:30:00,2021-03-24T23:00:08.948824,56,1172,2021-03-16T03:20:46.200488,,"2021-03-23 09:00:17.056998","2021-03-23 09:00:17","2021-03-24 09:00:11","2021-03-24 18:00:00"
11602,2021-03-23T02:30:13.534676,2021-03-23T02:30:13,2021-03-24T03:30:40,2021-03-24T15:35:44,2021-03-24T15:35:44.67732,50,873,2021-03-01T05:18:08.112315,,"2021-03-23 08:00:13.534676","2021-03-23 08:00:13","2021-03-24 09:00:40","2021-03-24 21:05:44"
11603,2021-03-23T03:30:10.455716,,2021-03-24T03:30:54,2021-03-24T11:29:11,2021-03-24T11:29:11.36767,47,484,2021-02-05T10:56:22.929987,,"2021-03-23 09:00:10.455716",NULL,"2021-03-24 09:00:54","2021-03-24 16:59:11"
11604,2021-03-23T03:30:10.334257,2021-03-23T11:31:57,2021-03-24T03:31:52,2021-03-24T11:29:45,2021-03-24T11:29:45.493721,47,480,2021-02-05T10:53:16.401176,,"2021-03-23 09:00:10.334257","2021-03-23 17:01:57","2021-03-24 09:01:52","2021-03-24 16:59:45"
11605,2021-03-23T03:30:10.594344,2021-03-23T11:31:57,2021-03-24T03:31:54,2021-03-24T11:30:18,2021-03-24T11:30:18.050248,47,492,2021-02-05T11:03:18.293134,,"2021-03-23 09:00:10.594344","2021-03-23 17:01:57","2021-03-24 09:01:54","2021-03-24 17:00:18"
11606,2021-03-23T03:30:10.384268,2021-03-23T03:30:10,2021-03-24T03:32:04,2021-03-24T11:30:00,2021-03-24T22:00:09.219081,47,482,2021-02-05T10:54:42.909859,,"2021-03-23 09:00:10.384268","2021-03-23 09:00:10","2021-03-24 09:02:04","2021-03-24 17:00:00"
11607,2021-03-23T03:30:10.870778,2021-03-24T03:31:52,2021-03-24T03:32:11,2021-03-24T11:21:45,2021-03-24T11:21:45.945424,47,534,2021-02-05T11:39:45.913026,,"2021-03-23 09:00:10.870778","2021-03-24 09:01:52","2021-03-24 09:02:11","2021-03-24 16:51:45"
11608,2021-03-24T03:32:15.202067,2021-03-24T03:32:15,2021-03-24T03:32:15,2021-03-24T11:36:03,2021-03-24T11:36:03.556802,47,488,2021-02-05T10:59:38.48903,,"2021-03-24 09:02:15.202067","2021-03-24 09:02:15","2021-03-24 09:02:15","2021-03-24 17:06:03"
11609,2021-03-23T04:30:12.121115,2021-03-23T04:30:12,2021-03-24T03:32:49,2021-03-24T14:27:38,2021-03-24T14:27:38.815466,50,800,2021-02-25T05:37:04.858172,,"2021-03-23 10:00:12.121115","2021-03-23 10:00:12","2021-03-24 09:02:49","2021-03-24 19:57:38"
11610,2021-03-23T03:30:15.148388,2021-03-23T03:30:15,2021-03-24T03:34:29,2021-03-24T15:30:00,2021-03-25T02:00:08.681333,46,884,2021-03-05T08:06:49.54055,,"2021-03-23 09:00:15.148388","2021-03-23 09:00:15","2021-03-24 09:04:29","2021-03-24 21:00:00"
11610,2021-03-23T03:30:15.148388,2021-03-23T03:30:15,2021-03-24T03:34:29,2021-03-24T15:30:00,2021-03-25T02:00:08.681333,46,884,2021-03-05T08:06:49.54055,,"2021-03-23 09:00:15.148388","2021-03-23 09:00:15","2021-03-24 09:04:29","2021-03-24 21:00:00"
11611,2021-03-23T03:30:15.192927,2021-03-23T03:30:15,2021-03-24T03:34:51,2021-03-24T15:30:00,2021-03-25T02:00:08.728878,46,885,2021-03-05T08:08:46.982138,,"2021-03-23 09:00:15.192927","2021-03-23 09:00:15","2021-03-24 09:04:51","2021-03-24 21:00:00"
11611,2021-03-23T03:30:15.192927,2021-03-23T03:30:15,2021-03-24T03:34:51,2021-03-24T15:30:00,2021-03-25T02:00:08.728878,46,885,2021-03-05T08:08:46.982138,,"2021-03-23 09:00:15.192927","2021-03-23 09:00:15","2021-03-24 09:04:51","2021-03-24 21:00:00"
11612,2021-03-24T03:32:34.584066,2021-03-24T03:35:03,2021-03-24T03:35:14,2021-03-24T15:32:47,2021-03-24T15:32:47.074504,46,1664,2021-03-24T03:32:34.545429,,"2021-03-24 09:02:34.584066","2021-03-24 09:05:03","2021-03-24 09:05:14","2021-03-24 21:02:47"
11612,2021-03-24T03:32:34.584066,2021-03-24T03:35:03,2021-03-24T03:35:14,2021-03-24T15:32:47,2021-03-24T15:32:47.074504,46,1664,2021-03-24T03:32:34.545429,,"2021-03-24 09:02:34.584066","2021-03-24 09:05:03","2021-03-24 09:05:14","2021-03-24 21:02:47"
11613,2021-03-23T03:30:14.699029,2021-03-23T03:30:14,2021-03-24T03:35:26,2021-03-24T15:30:00,2021-03-25T02:00:08.634611,46,893,2021-03-06T03:21:07.682193,,"2021-03-23 09:00:14.699029","2021-03-23 09:00:14","2021-03-24 09:05:26","2021-03-24 21:00:00"
11614,2021-03-23T03:30:17.590813,2021-03-23T15:34:21,2021-03-24T03:36:10,2021-03-24T03:41:34,2021-03-24T03:41:34.109194,46,934,2021-03-10T09:41:20.314075,,"2021-03-23 09:00:17.590813","2021-03-23 21:04:21","2021-03-24 09:06:10","2021-03-24 09:11:34"
11614,2021-03-23T03:30:17.590813,2021-03-23T15:34:21,2021-03-24T03:36:10,2021-03-24T03:41:34,2021-03-24T03:41:34.109194,46,934,2021-03-10T09:41:20.314075,,"2021-03-23 09:00:17.590813","2021-03-23 21:04:21","2021-03-24 09:06:10","2021-03-24 09:11:34"
11615,2021-03-23T03:30:10.790652,,2021-03-24T03:36:14,2021-03-24T11:23:45,2021-03-24T11:23:45.08826,47,531,2021-02-05T11:37:31.363979,,"2021-03-23 09:00:10.790652",NULL,"2021-03-24 09:06:14","2021-03-24 16:53:45"
